"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"2172",2020122012,438,16.41,2.47,3.51,2,14.9459359024452,9.46,2.21,20.1298012906238,9.54,1.3,23.5818934778359,9.33,1.15,25.0809888162329,9.31,1.86,27.6037823495259,8.58,2.82,27.671329928285,8.58,1.61,37.1268878307892,9.22,0.68,37.3335840765389,7.76,1.56,37.462115530226,9.56,0.81,39.5664504346801,1.75,1.2,55.952730943181,6.86,0.72,"5","4","5","5","5","4","9","7","8","8","8","C","L","C","C","C","L","R","L","C","C","C","right","L","L",1,34,0,61,17,1
"2173",2020122012,934,31.09,1.05,5.4,4,7.57644375680306,6.36,2.47,13.4448837852917,8.86,2.04,15.7773825459105,8,2.62,20.4612414090641,9.01,2.03,22.8287976030276,8.2,1.27,27.4062857753472,8.4,1.34,29.6792941290725,7.23,2.8,35.6844644067975,8.09,2.25,36.2240155145726,7.74,2.4,40.3152700598669,8.65,1.53,49.1430259548596,5.58,0.29,"4","4","4","7","7","7","7","6","8","8","11","L","L","L","L","L","L","L","R","C","C","C","left","","",1,31,7,47,-2,0
"2174",2020122013,142,33.64,3.85,1.28,6,10.0087611621019,5.63,3.8,20.4474937339518,8.89,1.33,21.9777751376248,8.16,2.67,22.1127384102467,9.06,1.65,22.1919264598637,9.13,1.69,27.0258857394166,9.03,1.29,28.1636538822646,6.06,4.72,28.7071785447473,9.04,1.28,32.0563020325177,7.09,0.34,38.3511108052948,7.48,1.79,51.2279074333512,4.72,1.43,"6","9","8","8","9","9","4","8","8","7","11","R","R","C","C","R","R","L","C","C","L","C","right","C","C",1,30,0,48,10,1
"2175",2020122013,2466,26.25,1.2,1.59,5,17.5517577467329,9.31,1.16,17.8600251959509,6.03,0.87,20.8340346548622,9.05,1.27,20.9119606923885,6.87,3,23.1155229229191,8.12,1.47,23.9094311935688,7.82,2.05,27.9188842900285,8.69,1.11,29.2430384878179,8.14,2.04,30.8628401155824,2.85,3.9,36.5887919997368,9.26,2.7,52.8479971238267,3.88,0.27,"5","5","5","5","8","5","8","7","4","7","11","C","C","C","C","C","C","C","L","L","L","C","right","C","C",3,32,-3,53,14,0
"2176",2020122013,268,23.66,1.61,1.81,2,9.02700393264565,4.62,2.28,9.94483282916309,6.8,3.13,17.7912619001576,8.81,2.07,19.053033879149,7.83,3.15,19.7704754621633,7.1,2.12,26.6800393552933,8.58,1.53,28.7213161258324,8.92,1.1,28.9654777278056,7.16,1.08,35.570780143258,6.96,2.7,36.2458825247779,4.17,4.92,52.0407474965531,3.93,1.23,"4","5","5","5","4","5","7","8","7","9","11","L","C","C","C","L","C","L","C","L","R","C","left","C","C",1,35,0,52,9,0
"2177",2020122013,3351,34.41,1.08,2.84,6,7.12851316895747,6.6,1.79,13.0681674308221,10.25,2.45,20.5817613434808,8.86,1.12,26.4048215294101,9.15,1.4,31.1199389459555,8.85,1.19,31.4553047990319,7.25,3.05,33.0984909021544,8.24,2.19,33.1824486739602,7.5,2.33,36.1371415582362,6.59,1.58,39.0505838624725,7.36,3.26,46.6195506198848,5.37,1.09,"6","5","8","8","9","8","8","8","7","8","12","R","C","C","C","R","C","C","C","L","C","R","right","C","C",4,30,0,46,16,1
"2178",2020122100,120,29.57,2.01,3.08,6,22.2200562555544,9.24,1.28,22.8290888999101,4.14,4,27.264124779644,8.98,1.77,27.6031393142157,8.68,1.64,29.3356250998679,8.7,1.29,29.6203308556809,6.58,0.6,29.9223662165946,7.57,2.9,31.8100062873304,8.64,1.12,43.5505970108333,5.45,2.46,45.1127033107084,7.29,0.78,47.4700168527461,7,2.62,"9","5","9","8","8","9","8","9","8","12","7","R","C","R","C","C","R","C","R","C","R","L","left","C","C",1,27,0,53,6,1
"2179",2020122100,2062,31.82,6.54,2.89,4,5.65574044666125,7.65,2.03,18.9368688013621,9.75,1.71,32.8738878138866,8.84,1.9,33.6048820857922,8.09,1.4,35.8367548754069,8.74,1.2,36.331299178532,7.23,2.31,39.2424107312484,8.07,0.43,44.2284173354643,8.3,1.55,48.5464777301093,8.54,0.76,51.6790576539472,5.16,0.5,56.7621044359703,5.63,1.57,"4","5","8","8","7","8","7","9","11","11","11","L","C","C","C","L","C","L","R","C","C","C","left","R","R",3,27,-17,51,11,0
"2180",2020122100,211,32.3,4,0.47,6,2.7195587877448,7.71,5.87,11.7157415471664,8.23,3.29,22.3249143335422,9.33,2.86,22.9109449826933,7.87,2.78,28.5333997273371,9.18,1.11,28.8642685685953,9.52,1.92,29.0230391241166,8.71,0.98,29.6939724523345,8.6,1.12,31.2798273652525,8.66,0.43,48.1822581455041,8.32,0.79,50.9282092754104,4.62,0.51,"6","6","9","9","9","8","9","8","9","7","11","R","R","R","R","R","C","R","C","R","L","C","right","","",1,29,0,49,0,0
"2181",2020122100,2604,34.27,1.97,1.12,4,12.066005967179,8.21,2.3,15.2267691911318,9.02,1.77,16.8704534615997,7.66,2.07,23.0431334674779,9.08,0.93,26.045083989114,9.07,1.2,26.8371626667202,9.02,1.14,30.4734064390576,9.35,0.35,34.5687214111254,8.03,1.28,36.551169611929,7.94,0.8,40.444071258962,7.16,1.99,46.622623263819,5.66,0.45,"4","7","8","7","7","7","8","8","8","8","11","L","L","C","L","L","L","C","C","C","C","C","left","C","C",3,28,-7,48,8,0
"2182",2020122100,683,26.98,3.25,1.3,4,15.8369315209734,8,2.82,19.1652393671459,6.46,3.55,24.0958834658537,8.66,1.61,28.7246531745816,9.55,0.77,30.8940932865815,7.64,1.61,31.1719778005824,10.07,1.13,34.2819558951936,8.69,0.95,39.9636835139105,8.25,1.41,49.0035274240539,6.74,2.02,51.0374156869252,7.9,0.86,57.5112380322316,3.71,1.21,"4","4","8","8","7","8","7","8","8","11","11","L","L","C","C","L","C","L","C","C","C","C","left","R","R",1,28,3,55,11,1
"2183",2020122500,2318,20.15,2.78,1.79,3,4.7565743976101,9.23,2.67,17.1399212366918,9.96,2.33,22.0410752913736,8.96,1.3,24.8455891457619,8.74,1.95,28.3350754366386,7.77,0.98,28.7461388711597,8.3,2.41,31.7068352252318,8.53,2.68,33.2383287786856,8.21,2.38,36.1784466222639,9.97,1.7,49.0973257927558,4.98,0.47,52.2855410223515,4.49,1.69,"6","5","5","6","5","9","8","8","8","8","12","R","C","C","R","C","R","C","C","C","C","R","right","","",3,45,10,46,1,1
"2184",2020122500,3517,37.08,2.08,3.85,5,26.4678068604106,8.96,2.28,29.3265545197522,8.47,1.9,31.1432978343656,9.85,0.87,31.6380151084103,9.73,2.27,32.5091387151367,8.29,3.04,36.0402622077032,8.93,0.84,38.4667388791928,9.86,0.67,38.5511465458552,7.61,0.97,40.3615287123766,7.92,0.92,58.6711002112624,6.48,0.7,59.8020074913878,4.23,0.83,"9","8","7","9","8","11","11","11","11","11","14","R","C","L","R","C","C","C","C","C","C","C","left","C","C",4,19,11,55,16,1
"2185",2020122600,1276,21.76,5.63,1.84,1,3.18904374382038,9.04,1.33,14.038251315602,7.1,1.36,15.7399650571404,6.38,0.89,18.8823144767796,8.56,1.4,21.211034863957,7.6,0.9,27.4061635403425,8.48,1.42,28.5049399227572,6.15,2.37,30.1263754872703,7.47,1.72,36.6768278344788,5.73,0.75,37.0436094353668,6.47,0.95,38.7029520837881,5.16,0.29,"4","5","5","5","5","7","8","8","8","7","6","L","C","C","C","C","L","C","C","C","L","R","right","","",2,37,20,52,-2,0
"2186",2020122600,1566,36.27,4.58,1.41,4,2.6397348351681,2.24,5.52,13.0150758737704,8.13,1.92,14.3513936605474,7.88,4.29,17.563863470205,8.45,2.05,24.4070338222407,7.55,1.23,25.686473093829,8.41,2.13,25.8706030080476,8.86,3.26,27.8317803957993,8.8,1.07,28.1318680503091,5.97,2.94,39.6824923612416,5.02,5.75,49.6159016848429,3.63,0.39,"4","7","4","7","8","8","8","7","8","9","11","L","L","L","L","C","C","C","L","C","R","C","right","R","R",2,28,27,46,8,0
"2187",2020122600,2547,36.84,2.59,4.03,6,12.0925100785569,4.83,0.6,13.7558169513846,6.97,2.45,25.8716253838061,8.19,2.76,26.0712293534463,8.73,1.35,28.2224343386604,8.47,0.68,29.5824948237974,8.66,0.81,31.4938486057198,8.98,1.55,33.9260504627344,8.4,2.97,44.2694318915434,7.57,0.7,45.3139459769286,8.77,1.24,62.6886098107144,1.31,1.27,"6","9","9","9","9","8","9","8","11","11","14","R","R","R","R","R","C","R","C","C","C","C","right","L","L",3,25,-40,49,74,1
"2188",2020122600,3416,17.86,0.32,2.97,2,8.78660912980656,7.4,2.41,13.1719778317457,6.14,5.7,16.846878049063,6.5,1.62,20.2286455305342,6.44,1.23,20.7015385901628,7.59,2.52,22.4529730770782,5.39,0.94,24.6506470503312,6.79,1.24,25.7565234455274,6.21,1.12,29.3780002723126,5.27,4.4,32.1172383619763,2.87,0.55,43.4042267527023,0.12,0.25,"5","3","5","6","1","5","5","5","4","8","8","C","R","C","R","L","C","C","C","L","C","C","right","","",4,60,40,32,3,0
"2189",2020122600,4014,35.6,2.26,3.21,4,7.2986368590306,9.54,2.27,16.3090465693124,8.96,1.94,17.172361514946,8.46,3.16,18.0033135838934,7.36,1.38,18.4357316101098,8.21,2.4,24.3280599308699,7.67,1.69,24.4503087915061,6.4,2.19,30.8626538068261,8.34,1.7,31.7596001234272,7.52,2.13,33.366021638787,8.2,2.22,54.2557370238392,2.57,0.75,"4","8","7","7","8","8","8","7","8","8","11","L","C","L","L","C","C","C","L","C","C","C","left","C","C",4,30,-40,44,4,1
"2190",2020122600,636,21.03,1.86,2.19,3,7.52317087403975,4.21,5.16,11.3260143033637,6.2,2.61,17.0077188358698,8.14,2.12,17.0135240323691,9.02,1.6,23.3278203010911,8.1,1.5,24.0841732264157,8.55,1.5,26.0220541080062,9.22,1.91,26.7208532797888,8.7,2.49,31.5164750567065,5.91,1.84,32.8128831406202,9.91,1.23,52.5129260277886,4.8,1.03,"5","6","5","6","5","5","6","5","8","8","11","C","R","C","R","C","C","R","C","C","C","C","left","L","L",1,39,13,51,6,0
"2191",2020122600,978,54.31,4.54,2.8,8,8.6,6.22,5.51,13.3746663509786,8.6,1.77,13.8040754851602,8.94,2.13,17.2693051394664,8.93,1.56,18.1062005953762,7.79,1.71,19.0470496402986,5.95,4.44,20.1029351090829,7.77,3.82,26.6054505693852,5.89,1.99,28.583416520773,9.14,2.55,30.256833938798,7.73,0.66,36.7441328649895,5.71,1.82,"8","7","8","8","11","11","11","11","12","11","11","C","L","C","C","C","C","C","C","R","C","C","right","C","C",2,14,13,42,5,0
"2192",2020122601,598,32.13,1,2.84,6,6.9625354577194,7.73,2.71,18.67202452869,9.81,0.76,19.5488567440656,8.54,2.2,21.0319423734471,9.42,1.4,23.0443919425096,9.87,1.69,25.3014880985289,7.45,3.27,25.5080418691831,8.05,0.45,27.3532100492794,8.42,2,36.2656090532063,6.56,4.54,36.3695270796858,8.75,3,51.5879297898258,3.7,0.81,"6","9","5","8","9","8","8","9","8","7","12","R","R","C","C","R","C","C","R","C","L","R","left","C","C",1,27,-3,51,4,0
"2193",2020122602,1000,50.82,3.47,0.38,8,5.72598463148479,9.65,2.82,6.55103045329512,8.64,4.76,20.5968249980428,9.22,2.06,23.2582651975593,8.2,2.71,27.0704728440417,8.44,1.54,27.1817309971238,8.8,2.02,35.0048525207578,8.65,0.96,36.9059615780432,8.7,0.96,45.5934490908508,7.69,1.1,48.6439410409971,3.61,3.56,48.7307479934384,4.83,1.09,"7","8","8","11","11","10","11","10","14","14","14","L","C","C","C","C","L","C","L","C","C","C","right","","",2,13,4,46,-3,1
"2194",2020122602,123,25.03,3.94,5.45,4,6.90351359816144,8.57,2.75,10.2244657562144,7.98,3.07,12.1091081422209,7.63,3.06,17.05504617408,6.55,1.91,19.4129544376944,8.23,1.55,20.9918555635275,6.65,2.03,23.9056164948742,6.43,3.65,26.2994790822936,7.76,1.73,30.5635403708405,7.8,2.05,30.7073411418182,7.01,1.41,43.0567683413421,6.49,0.84,"4","4","4","4","5","4","4","7","5","8","7","L","L","L","L","C","L","L","L","C","C","L","right","R","R",1,27,0,58,7,0
"2195",2020122602,214,35.35,0.96,2.4,5,6.97740639492928,8.2,3.41,15.6332498220939,2.32,3.26,16.5264303465691,8.9,1.23,16.5780095307006,9.42,1.63,21.1831111973666,9.08,1.55,24.7983729304969,8.76,2.25,26.7517849871742,9.14,2.02,30.2386838337914,7.89,1.68,43.1432520795547,7.14,1.89,43.7305533923366,4.66,0.7,44.5603871168104,7,2.83,"5","6","8","8","8","8","9","8","12","11","12","C","R","C","C","C","C","R","C","R","C","R","left","C","C",1,24,0,51,32,1
"2196",2020122602,2369,15.19,1.21,3.3,1,14.9479764516807,8.37,4.04,25.5333703219924,6.42,3.15,31.8332970331381,9.07,1.76,32.669314348483,7.81,0.89,32.7678027948167,8.22,2.07,36.5801107160708,8.69,1.09,37.7147106577792,8.55,1.2,38.334810551247,8.86,0.21,40.4873078877813,7.31,2.68,42.1361519363124,7.04,1.94,53.5958692438139,4.1,1.82,"4","5","4","5","5","5","5","8","8","8","7","L","C","L","C","C","C","C","C","C","C","L","left","C","C",3,49,0,46,13,1
"2197",2020122602,2656,39.48,3.11,0.86,5,9.65784655086216,4.95,2.42,15.7839031928101,8.84,2.61,19.0462227226293,9.24,1.61,25.2750173095885,8.33,1.96,26.2735399213734,8.83,1.58,27.6838960408393,8.36,2.89,29.3156101761502,8.84,1.26,31.5614258233053,7.99,0.71,35.3281757242006,7.75,0.92,40.0644343526774,5.82,2.29,44.3486471045059,4.57,0.65,"6","8","8","9","9","8","8","8","11","12","11","R","C","C","R","R","C","C","C","C","R","C","left","C","C",3,24,3,46,0,1
"2198",2020122602,2908,47.39,2.3,3.23,5,3.50435443412906,3.96,4.7,5.94649476582633,5.57,4.81,8.58180633666362,6.19,3.45,10.1701229097784,7.08,4.47,10.8017822603494,1.95,1.16,14.5230334296937,6.77,3.75,14.9735900838777,7.35,2.85,23.5206887654252,8.5,1.77,23.8370069429868,5.27,2.73,26.3142489917535,5.59,4.83,39.0840184730281,5.75,0.49,"8","8","8","8","9","9","8","8","9","12","11","C","C","C","C","R","R","C","C","R","R","C","right","L","L",4,20,3,44,19,1
"2199",2020122702,2319,36.44,1.81,2.37,5,27.3140494983809,9.4,1.37,28.5861242563591,8.87,1.02,33.8458638536528,7.29,1.45,35.1519345129112,9.2,1.35,35.4260299779696,7.54,2.26,38.5347959641672,8.53,0.71,41.2825507932831,7.97,1.13,44.7463294584036,5.44,1.89,44.9855621283096,7.97,0.17,50.7526748063587,4.75,1.76,54.2476884300152,3.1,0.39,"8","8","8","8","8","12","10","11","11","11","11","C","C","C","C","C","R","L","C","C","C","C","left","L","L",3,22,-13,52,21,0
"2200",2020122702,3598,43.41,3.24,1.65,5,27.7486612289674,9.84,1.28,35.417523911194,6.18,1.43,36.9477103485453,9.68,1.18,37.8272983439209,8.57,0.46,40.7474661788927,7.49,2.1,40.9844165506842,8.3,1.01,42.6803772241999,7.34,0.81,46.4065189386147,7.56,0.79,52.8652106777226,2.45,0.44,55.2638227052744,5.58,0.14,62.8073156566972,1.15,1.07,"8","11","12","11","11","11","11","12","11","14","14","C","C","R","C","C","C","C","R","C","C","C","right","C","C",4,9,-3,59,10,0
"2201",2020122702,688,39.7,1.15,3.01,5,8.59907553170688,8.85,2.58,20.8051652240495,9.47,0.56,22.1744943572565,9.36,2.78,22.9310204744577,8.69,1.74,25.8913190085017,9.18,1.41,25.9227101206645,6.64,1.37,27.6676742788403,8.03,1.37,29.2877721925038,7.57,2.66,34.2350595150644,6.13,2.28,40.1736045183899,7.97,0.98,54.4297712653654,2.7,1.64,"5","8","8","8","8","7","8","8","11","11","11","C","C","C","C","C","L","C","C","C","C","C","left","R","R",1,20,-3,50,15,0
"2202",2020122704,130,26.47,4.58,3.27,5,10.6518777687317,8.14,3.54,11.7752027583392,5.92,4.25,16.3044288461755,7.8,3.92,17.7870346038906,8.59,2.19,18.5742402267226,8.01,3.23,22.5681744941854,5.95,2.62,28.2968902885105,9,1.05,31.1732401267497,9.07,1.15,31.2686184536509,7.85,3.01,33.2449484884546,6.64,3.14,42.9435734423674,4.41,0.32,"5","6","5","5","5","5","9","9","8","8","8","C","R","C","C","C","C","R","R","C","C","C","right","L","L",1,40,0,43,9,1
"2203",2020122704,235,39.58,3.63,2.55,5,9.48820320187126,5.46,3.6,12.3752373714608,8.44,3.43,22.2502314594703,7.74,1.51,22.5903098694994,7.75,2.16,23.3358522449899,7.66,0.81,26.179199758587,7.96,0.84,28.6815968872028,8.63,0.97,37.0791005824036,6.99,2.36,40.8239757985427,7.14,1.29,43.6786046022535,3.88,1.44,48.074672125767,0.71,1.71,"8","5","8","8","8","7","7","11","12","11","11","C","C","C","C","C","L","L","C","R","C","C","left","C","C",1,32,0,38,10,0
"2204",2020122704,2491,35.74,1.95,1.62,5,8.52653505241138,7.84,4.15,19.619138615138,7.48,0.9,24.2582315925955,6.13,4.65,26.3401176914607,9.17,1.75,26.6110672465424,8.84,1.38,26.8458004164525,6.79,2.26,27.7244170362516,8.17,1.25,29.4024573802939,8.49,2.7,38.713439526862,8.42,0.6,40.7858370025674,8.09,1.49,48.5231697233394,5.52,0.73,"6","8","8","9","8","8","8","9","11","11","11","R","C","C","R","C","C","C","R","C","C","C","left","C","C",3,22,17,53,12,1
"2205",2020122704,3914,45.07,4.05,2.14,6,1.83182968640646,4.25,5.69,7.42547641569213,7.33,3.27,9.68911244645247,8.57,2.33,15.1896017064306,7.4,3.01,21.0029164641485,6.8,2.53,26.7596505956262,6.25,1.77,27.0792706696469,7.97,1.28,30.7244349012313,6.61,4.14,34.7940411564969,7.75,2.62,38.0159177187662,4.63,0.44,43.2990588812274,3.16,0.5,"6","9","9","9","9","8","9","8","8","11","11","R","R","R","R","R","C","R","C","C","C","C","right","","",4,27,4,38,0,1
"2206",2020122705,1000,29.48,2.26,1.19,6,4.52354949127341,9.74,1.66,15.0381681065215,7.87,0.51,15.354015761357,8.75,1.13,21.7906975565263,9.22,1.51,27.751780123084,7.74,3.07,28.3934094465599,9.01,1.1,29.921859902085,7.61,0.63,31.902647225583,8.11,1.52,32.6683822678748,7.07,2.27,40.3485377678052,7.24,3.05,40.9861757181614,6.02,0.49,"6","6","6","8","8","9","8","8","8","7","8","R","R","R","C","C","R","C","C","C","L","C","right","C","R",2,36,14,45,19,1
"2207",2020122705,3503,36.02,2.39,1.55,4,0.955196314900762,4.43,7.08,14.8793615454427,7.88,0.12,19.7843625118425,8.86,1.47,20.06919280888,8.13,1.98,22.1618636400462,8.26,1.55,22.7812203360575,8.23,1.36,26.4832720788048,7.7,1.27,26.5797385239208,8.59,1.8,27.8963868628179,8.55,1.34,35.6523575658048,6.83,2.73,48.7113590448881,3.57,1.28,"4","8","8","8","7","8","7","8","8","8","11","L","C","C","C","L","C","L","C","C","C","C","left","R","R",4,34,-14,40,6,0
"2208",2020122705,516,28.82,3.68,3.22,5,13.7033025216551,9.43,1.95,24.0704175285764,2.83,4.04,25.0847862259179,8.29,0.98,26.7583351500051,8.87,2.41,28.4155256857937,8.54,0.96,29.7272837642459,7.96,1.86,29.8219332036003,8.67,2.68,31.9362255127308,8.05,3.93,34.7800920067788,8.22,1.02,40.7661832895845,8.76,0.34,47.2901522518167,7.03,1.07,"6","4","8","9","8","8","8","8","8","9","11","R","L","C","R","C","C","C","C","C","R","C","left","C","C",1,28,7,54,17,1
"2209",2020122707,2476,36.07,4.84,0.94,5,4.23850209390063,3.55,4.56,9.70463806640928,8.02,1.91,10.9444049632678,8.51,4.38,12.6317417643015,7.92,4.09,13.403674869229,6.22,4.58,18.2621411669059,8.31,3.52,20.673741799684,6.79,3.84,24.2207266612709,8.93,2.47,24.9922888107512,8.73,2.65,27.3273086856353,7.75,2.01,41.1010948759276,6.2,1.41,"5","4","5","8","8","8","8","7","8","7","11","C","L","C","C","C","C","C","L","C","L","C","left","C","C",3,28,10,46,1,0
"2210",2020122707,2945,35.91,1.53,4.41,4,2.23143451618011,3.08,7.66,6.73953262474484,5.94,4.68,6.90137667425856,7.55,2.81,12.3672511092805,7.39,2.81,13.7074322905495,7.36,3.4,17.0344826748569,7.48,1.85,19.2810814012078,8.63,1.72,25.7423250698145,6.42,0.89,28.6690530014509,6.92,2.43,31.4850138955027,8.78,0.65,41.2619437254233,5.36,0.38,"4","5","4","5","8","8","8","8","8","8","10","L","C","L","C","C","C","C","C","C","C","L","left","R","R",3,30,24,44,11,0
"2211",2020122707,697,32.17,1.11,2.76,4,6.2882827544569,7.17,0.87,13.9346510541169,8.54,3.62,23.6729803784821,8.79,1.5,25.4190656791315,8.37,1.58,26.4829473435266,8.74,0.94,26.8069934905054,8.05,0.75,29.007393885008,8.17,1.23,32.1228034268493,9.27,0.99,34.5339615451225,8.11,2.02,35.544097962953,7.64,1.87,50.0201919228625,5.2,0.3,"4","5","8","7","8","8","8","7","7","7","11","L","C","C","L","C","C","C","L","L","L","C","right","R","R",1,28,4,50,13,0
"2212",2020122708,2265,21.09,2.54,3.64,3,5.98508980717916,6.98,4.19,6.67695289784195,3.39,5.57,8.76502139187349,6.4,3.26,12.7497019573008,6.92,3.81,13.6610577921331,8.24,2.01,14.9625699664195,6.57,3.14,16.9714112554024,7.56,1.12,23.0178365621098,7.7,1.46,24.1400186412521,8.75,1.75,25.0869627496036,7.35,2.73,39.7448763993549,5.45,1.28,"5","3","6","5","6","5","6","6","5","5","8","C","R","R","C","R","C","R","R","C","C","C","right","L","C",3,47,0,43,11,1
"2213",2020122708,2661,37.79,2.08,3.77,6,3.30207510514221,9.86,0.91,7.49544528363725,6.62,2.09,19.6472618957452,8.87,1.62,20.9025476916093,8.48,1.37,23.0677025297276,7.88,3.21,24.1438708578388,8.77,1.2,27.970144797623,8.47,1.18,28.296646444411,9.19,1.54,29.2680098400967,7.87,2.04,36.3105081209283,7.33,1.95,48.078449434232,5.24,0.34,"5","6","8","9","8","8","9","8","8","12","11","C","R","C","R","C","C","R","C","C","R","C","right","C","C",3,22,0,50,9,1
"2214",2020122708,695,20.44,3.43,3.69,3,0.580086200490925,7.08,4.85,9.59484236452064,6.92,3.64,16.8426363732048,6.97,2.12,19.8880894004427,7.28,1.38,23.7076232465425,8.21,2.27,25.2089051725774,8.73,1.2,33.0090063467533,8.78,0.9,39.3244211654794,7.86,0.25,45.8648939822169,6.33,1.02,46.9691473203421,5.32,0.99,50.6864725543216,3.24,0.98,"3","5","6","6","5","6","8","8","8","8","8","R","C","R","R","C","R","C","C","C","C","C","right","","",1,46,0,44,0,1
"2215",2020122708,958,55.33,2.29,1.91,7,3.36411949847207,9.76,2.92,12.8743621201208,8.68,1.68,14.1686414309912,9.04,1.79,16.8019552433638,9.31,1.34,20.6500605325989,7.95,3.11,21.1367594488843,9.52,1.59,21.8209096968939,7.63,0.62,24.0517296675312,8.28,1.38,25.4713270168635,8.06,2.64,30.3875303372946,8.24,1.64,48.5068500317223,5.22,0.39,"7","8","8","7","10","10","11","11","10","11","14","L","C","C","L","L","L","C","C","L","C","C","left","","",2,6,0,49,0,1
"2216",2020122709,136,28.01,5.25,1.26,6,26.9748642257936,8.74,2.99,27.972831461974,9.36,1.5,29.9680446475909,3.16,2.05,31.1706785296695,9.17,1.21,32.2764945432431,4.1,3.76,34.8423492319333,8.39,2.81,42.0115043767776,8.15,2.07,43.6765028361933,8.76,0.6,51.3784701991019,5.04,1.62,51.9018554581626,7.95,0.62,53.6003582077583,7.03,1.11,"9","8","8","9","8","9","8","9","11","11","11","R","C","C","R","C","R","C","R","C","C","C","left","L","L",1,24,0,61,15,0
"2217",2020122709,1394,35.45,1.2,1.83,4,20.6950090601575,8.78,2.15,25.3911244335496,7.78,0.72,25.5217123249989,7.47,2.62,26.3286611889021,9.07,1.24,28.8491421016293,3.16,4.33,30.512864500076,1.79,3.71,32.3945257721116,5.97,1.77,39.7802124177335,7.12,0.2,46.7453227606784,5.64,2.14,49.3035414549503,7.93,1.62,50.4817293681585,6.17,1.48,"8","8","7","7","8","8","8","11","11","12","11","C","C","L","L","C","C","C","C","C","R","C","right","R","R",2,25,7,50,22,0
"2218",2020122709,2712,62.05,3.85,2.93,7,3.97555027637684,4.86,4.66,8.55787941022775,7.04,3.79,14.9092219783596,8.24,2.78,22.0300363140872,7.25,2.77,23.259406699226,7.99,1.83,27.3871867850643,8.07,0.63,32.5911659809832,7.52,0.84,33.021753436182,7.42,0.56,33.6477190906011,8.19,0.79,44.4413467392697,5.46,1.84,48.3658815695527,2.42,0.23,"7","7","11","11","10","10","11","11","10","13","14","L","L","C","C","L","L","C","C","L","L","C","right","C","C",3,7,-17,40,8,1
"2219",2020122709,2891,28.3,1.83,3.73,6,7.0720435519021,4.5,4.74,17.5765753205794,6.76,1.84,17.7224151852957,8.62,1.32,17.9435364407354,8.69,3.97,21.2169979026251,8.89,1.65,25.8244612722124,7.39,2.08,28.5274762290673,6.35,2.39,32.6268861523744,7.74,1.41,35.3018710552288,8.76,1.02,39.4377813777601,7.57,2.56,51.2982738501014,4.49,0.5,"6","5","5","6","9","8","8","8","8","8","11","R","C","C","R","R","C","C","C","C","C","C","right","L","L",3,31,-10,51,8,1
"2220",2020122709,3288,21.26,1.2,1.25,1,9.49259184838367,6,4.31,14.3720283885052,8.34,4.02,16.863955645103,5.81,1.62,18.7555458464956,8.65,1.11,21.079110512543,7,1.64,21.2981736306191,7.88,1.19,23.328167523404,7.58,1.65,26.5862614897244,7.43,0.95,28.5123569702682,8.44,0.76,29.0609445820331,8.21,0.89,49.4042761307156,4.66,0.2,"1","4","5","4","5","4","5","5","7","5","8","L","L","C","L","C","L","C","C","L","C","C","left","R","C",4,47,-3,42,5,1
"2221",2020122709,820,16.45,1.75,1.07,2,11.2563093418758,8.7,3.75,23.4233772116661,8.12,3.48,24.5566467580572,9.28,1.18,24.9978719094246,8.01,1.52,27.6922028737333,2.44,3.09,28.5048644971345,7.01,1.71,32.5866920690027,8.86,0.83,38.4890854658824,7.88,1.46,39.9377215173825,7.43,0.92,47.7920924421603,4.38,1.03,50.2385280437236,5.44,0.54,"1","5","5","5","6","5","8","8","9","8","8","L","C","C","C","R","C","C","C","R","C","C","right","C","R",2,45,7,49,26,0
"2222",2020122711,154,43.72,2.45,4.02,4,7.04858851118434,4.76,4.02,15.894533651542,6.08,1.72,20.7107146182839,8.71,1.48,21.6105923102538,7.37,2.47,22.3755983160227,8.58,1.16,22.7698045665746,8.37,1.99,26.8715946679761,7.72,2.73,27.5337828857569,7.28,2.79,31.7711472880663,8.13,0.76,36.7487169844064,6.83,2.59,44.5570252597725,6.72,0.65,"7","8","7","7","7","8","8","8","10","11","11","L","C","L","L","L","C","C","C","L","C","C","right","C","C",1,19,0,47,12,1
