"","returnerId","kickerId","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","height.x","weight.x","birthDate.x","collegeName.x","Position.x","kickerName","height.y","weight.y","birthDate.y","collegeName.y","Position.y","returnerName"
"5167",NA,43517,2018111805,1623,"(1:26) R.Dixon punts 23 yards to TB 14, Center-Z.DeOssie, downed by NYG-U.Eligwe.",2,4,2,"NYG","Punt","Downed",NA,"TB",37,01:26:00,NA,NA,NA,14,7,NA,23,NA,23,47,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5168",NA,46316,2020112904,3076,"(12:09) L.Cooke punts 46 yards to CLE 2, Center-R.Matiscik, downed by JAX-B.Watson.",4,4,7,"JAX","Punt","Downed",NA,"CLE",48,12:09:00,NA,NA,NA,19,27,NA,46,NA,46,62,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5169",NA,34723,2018092000,370,"(10:50) (Punt formation) B.Colquitt punts 47 yards to NYJ 1, Center-C.Hughlett, downed by CLE-B.Boddy-Calhoun.",1,4,6,"CLE","Punt","Downed",NA,"NYJ",48,10:50:00,NA,NA,NA,0,0,NA,47,NA,47,62,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5170",NA,34723,2020121307,242,"(10:13) B.Colquitt punts 28 yards to TB 12, Center-A.DePaola, downed by MIN-B.Lynch.",1,4,12,"MIN","Punt","Downed",NA,"TB",40,10:13:00,NA,NA,NA,0,0,NA,28,NA,28,70,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5171",NA,46218,2019101302,3735,"(9:53) M.Dickson punts 23 yards to SEA 24, Center-T.Ott, out of bounds.",4,4,11,"SEA","Punt","Out of Bounds",NA,"SEA",1,09:53:00,NA,NA,NA,20,25,NA,23,NA,23,109,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5172",NA,34723,2018102109,1595,"(4:28) B.Colquitt punts 49 yards to end zone, Center-C.Hughlett, Touchback.",2,4,4,"CLE","Punt","Touchback",NA,"TB",49,04:28:00,NA,NA,NA,16,2,NA,49,NA,29,61,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5173",NA,48139,2020091301,1332,"(8:51) J.Gillan punts 59 yards to BAL 1, Center-C.Hughlett, downed by CLE-T.Thomas.",2,4,41,"CLE","Punt","Downed",NA,"CLE",40,08:51:00,NA,NA,NA,10,6,NA,59,NA,59,70,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5174",NA,48139,2019100700,489,"(10:35) J.Gillan punts 68 yards to SF 26, Center-C.Hughlett, downed by CLE-T.Thomas.",1,4,16,"CLE","Punt","Downed",NA,"CLE",6,10:35:00,NA,NA,NA,7,0,NA,68,NA,68,104,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5175",NA,46218,2019121500,3846,"(4:35) M.Dickson punts 44 yards to CAR 16, Center-N.Bellore, downed by SEA-T.Ott.",4,4,5,"SEA","Punt","Downed",NA,"SEA",40,04:35:00,NA,NA,NA,17,30,NA,44,NA,44,50,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5176",NA,34723,2020120604,3512,"(10:45) B.Colquitt punts 40 yards to end zone, Center-A.DePaola, Touchback.",4,4,5,"MIN","Punt","Touchback",NA,"JAX",40,10:45:00,NA,NA,NA,21,16,NA,40,NA,20,50,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5177",NA,46218,2018092312,725,"(4:34) M.Dickson punts 38 yards to DAL 7, Center-T.Ott, downed by SEA-T.Ott.",1,4,4,"SEA","Punt","Downed",NA,"DAL",45,04:34:00,NA,NA,NA,0,0,NA,38,NA,38,55,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5178",NA,48139,2019111400,1817,"(5:39) J.Gillan punts 48 yards to end zone, Center-C.Hughlett, Touchback. PENALTY on CLE-C.Hughlett, Offensive Holding, 10 yards, enforced at PIT 20.",2,4,4,"CLE","Punt","Touchback",NA,"PIT",48,05:39:00,"OH","CLE 47",-10,14,0,NA,48,NA,18,58,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5179",NA,46903,2019092902,947,"(3:02) C.Bojorquez punts 36 yards to NE 6, Center-R.Ferguson, downed by BUF-S.Neal.",1,4,16,"BUF","Punt","Downed",NA,"NE",42,03:02:00,NA,NA,NA,0,13,NA,36,NA,36,52,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez",NA,NA,NA,NA,NA,NA
"5180",NA,45603,2019111710,3403,"(12:54) C.Johnston punts 61 yards to end zone, Center-R.Lovato, Touchback.",4,4,2,"PHI","Punt","Touchback",NA,"PHI",39,12:54:00,NA,NA,NA,10,17,NA,61,NA,41,49,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston",NA,NA,NA,NA,NA,NA
"5181",NA,40600,2019122211,2999,"(2:16) T.Way punts 46 yards to NYG 23, Center-N.Sundberg, downed by WAS-H.Hentges.",3,4,4,"WAS","Punt","Downed",NA,"WAS",31,02:16:00,NA,NA,NA,21,35,NA,46,NA,46,41,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5182",NA,34723,2018100703,4390,"(8:03) B.Colquitt punts 56 yards to BAL 13, Center-C.Hughlett, out of bounds. PENALTY on BAL-A.McClellan, Offensive Holding, 6 yards, enforced at BAL 13.",5,4,4,"CLE","Punt","Out of Bounds",NA,"CLE",31,08:03:00,"OH","BAL 50",6,9,9,NA,56,NA,62,41,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5183",NA,42508,2019091200,3509,"(9:37) B.Pinion punts 48 yards to CAR 21, Center-Z.Triner, downed by TB-B.Wilson.",4,4,25,"TB","Punt","Downed",NA,"TB",31,09:37:00,NA,NA,NA,14,17,NA,48,NA,48,41,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion",NA,NA,NA,NA,NA,NA
"5184",NA,40600,2018123012,2855,"(14:41) T.Way punts 35 yards to PHI 25, Center-A.East, downed by WAS-A.East.",4,4,10,"WAS","Punt","Downed",NA,"WAS",40,14:41:00,NA,NA,NA,0,17,NA,35,NA,35,50,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5185",NA,45153,2019122207,3322,"(9:15) (Punt formation) R.Sanchez punts 36 yards to CAR 4, Center-L.Rhodes, downed by IND-G.Odum. CAR-B.Burns was injured during the play.",4,4,13,"IND","Punt","Downed",NA,"CAR",40,09:15:00,NA,NA,NA,24,6,NA,36,NA,36,70,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez",NA,NA,NA,NA,NA,NA
"5186",NA,34723,2019111010,1257,"(10:51) (Punt formation) B.Colquitt punts 32 yards to MIN 48, Center-A.Cutting, downed by MIN-J.Kearse. Dallas's Jeff Heath has a shoulder injury, his return is questionable.",2,4,14,"MIN","Punt","Downed",NA,"MIN",16,10:51:00,NA,NA,NA,0,14,NA,32,NA,32,26,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5187",NA,52791,2020121305,589,"(4:59) T.Townsend punts 41 yards to KC 44, Center-J.Winchester, out of bounds.",1,4,42,"KC","Punt","Out of Bounds",NA,"KC",3,04:59:00,NA,NA,NA,0,0,NA,41,NA,41,13,"6-2",176,"1996-11-12","Florida","P","Tommy Townsend",NA,NA,NA,NA,NA,NA
"5188",NA,46316,2019091504,351,"(9:19) L.Cooke punts 54 yards to HOU 15, Center-M.Orzech, out of bounds. PENALTY on HOU-K.Crossen, Offensive Holding, 7 yards, enforced at HOU 15.",1,4,5,"JAX","Punt","Out of Bounds",NA,"JAX",31,09:19:00,"OH","HOU 35",7,0,0,NA,54,NA,61,41,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5189",NA,46218,2018100711,4076,"(3:38) M.Dickson punts 24 yards to LA 21, Center-T.Ott, downed by SEA-T.Ott.",4,4,23,"SEA","Punt","Downed",NA,"LA",45,03:38:00,NA,NA,NA,31,33,NA,24,NA,24,55,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5190",NA,34723,2019110303,123,"(14:44) B.Colquitt punts 47 yards to KC 28, Center-A.Cutting, out of bounds.",1,4,10,"MIN","Punt","Out of Bounds",NA,"MIN",25,14:44:00,NA,NA,NA,0,0,NA,47,NA,47,35,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5191",NA,34723,2019090804,3513,"(4:39) B.Colquitt punts 42 yards to ATL 14, Center-A.Cutting, downed by MIN-C.Ham. PENALTY on MIN-K.Boyd, Kick Catch Interference, 15 yards, enforced at ATL 14.",4,4,7,"MIN","Punt","Downed",NA,"MIN",44,04:39:00,"KCI","MIN 38",-15,28,6,NA,42,NA,27,66,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5192",NA,46316,2018111810,3401,"(10:31) L.Cooke punts 26 yards to PIT 29, Center-M.Overton, downed by JAX-T.Bohanon.",4,4,24,"JAX","Punt","Downed",NA,"JAX",45,10:31:00,NA,NA,NA,16,6,NA,26,NA,26,65,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5193",NA,52791,2020122708,2380,"(7:24) T.Townsend punts 58 yards to ATL 8, Center-J.Winchester, out of bounds.",3,4,10,"KC","Punt","Out of Bounds",NA,"KC",34,07:24:00,NA,NA,NA,7,7,NA,58,NA,58,76,"6-2",176,"1996-11-12","Florida","P","Tommy Townsend",NA,NA,NA,NA,NA,NA
"5194",NA,46903,2018102900,1566,"(10:20) C.Bojorquez to BUF 21 for -15 yards. FUMBLES, and recovers at BUF 21. C.Bojorquez punts 26 yards to NE 38, downed by BUF-P.DiMarco.",2,4,6,"BUF","Punt","Downed",NA,"BUF",36,10:20:00,NA,NA,NA,0,6,NA,26,NA,26,74,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez",NA,NA,NA,NA,NA,NA
"5195",NA,40600,2018121606,1290,"(8:53) T.Way punts 30 yards to WAS 46, Center-A.East, downed by WAS-J.Chesson. Punt was partially blocked by 55 of Jacksonville.",2,4,3,"WAS","Punt","Downed",NA,"WAS",16,08:53:00,NA,NA,NA,0,3,NA,30,NA,30,26,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5196",NA,45153,2018122300,3616,"(6:41) R.Sanchez punts 35 yards to NYG 4, Center-L.Rhodes, downed by IND-C.Milton.",4,4,10,"IND","Punt","Downed",NA,"NYG",39,06:41:00,NA,NA,NA,21,27,NA,35,NA,35,71,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez",NA,NA,NA,NA,NA,NA
"5197",NA,40600,2019092907,2487,"(8:58) T.Way punts 40 yards to NYG 40, Center-N.Sundberg, out of bounds.",3,4,3,"WAS","Punt","Out of Bounds",NA,"WAS",20,08:58:00,NA,NA,NA,17,3,NA,40,NA,40,30,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5198",NA,43517,2018120207,1279,"(12:16) R.Dixon punts 40 yards to CHI 20, Center-Z.DeOssie, out of bounds.",2,4,4,"NYG","Punt","Out of Bounds",NA,"NYG",40,12:16:00,NA,NA,NA,7,7,NA,40,NA,40,70,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5199",NA,40600,2018112201,1182,"(9:45) (Punt formation) T.Way punts 53 yards to DAL 4, Center-N.Sundberg, downed by WAS-C.McKinzy.",2,4,9,"WAS","Punt","Downed",NA,"WAS",43,09:45:00,NA,NA,NA,7,0,NA,53,NA,53,67,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5200",NA,40600,2018101408,1787,"(1:33) T.Way punts 41 yards to CAR 3, Center-N.Sundberg, downed by WAS-B.Quick.",2,4,13,"WAS","Punt","Downed",NA,"CAR",44,01:33:00,NA,NA,NA,17,6,NA,41,NA,41,54,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way",NA,NA,NA,NA,NA,NA
"5201",NA,46316,2020120604,2652,"(7:26) L.Cooke punts 60 yards to end zone, Center-R.Matiscik, Touchback. PENALTY on MIN-K.Boyd, Illegal Block Above the Waist, 10 yards, enforced at MIN 20.",3,4,18,"JAX","Punt","Touchback",NA,"JAX",40,07:26:00,"IBW","MIN 29",10,13,16,NA,60,NA,50,70,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5202",NA,38600,2020121301,680,"(4:54) B.Anger punts 50 yards to CHI 21, Center-J.Weeks, downed by HOU-C.Armstrong.",1,4,1,"HOU","Punt","Downed",NA,"HOU",29,04:54:00,NA,NA,NA,7,0,NA,50,NA,50,39,"6-3",205,"1988-10-06","California","P","Bryan Anger",NA,NA,NA,NA,NA,NA
"5203",NA,42508,2020100407,2186,"(:55) B.Pinion punts 56 yards to LAC 9, Center-Z.Triner, out of bounds.",2,4,25,"TB","Punt","Out of Bounds",NA,"TB",35,00:55:00,NA,NA,NA,7,24,NA,56,NA,56,75,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion",NA,NA,NA,NA,NA,NA
"5204",NA,48139,2019090801,691,"(3:43) J.Gillan punts 49 yards to TEN 45, Center-C.Hughlett, downed by CLE-P.Brown.",1,4,28,"CLE","Punt","Downed",NA,"CLE",6,03:43:00,NA,NA,NA,6,3,NA,49,NA,49,104,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5205",NA,46316,2018111104,3351,"(11:15) L.Cooke punts 42 yards to IND 9, Center-M.Overton, out of bounds.",4,4,11,"JAX","Punt","Out of Bounds",NA,"JAX",49,11:15:00,NA,NA,NA,29,23,NA,42,NA,42,59,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5206",NA,48139,2019100700,3123,"(1:09) J.Gillan punts 45 yards to SF 10, Center-C.Hughlett, out of bounds.",3,4,10,"CLE","Punt","Out of Bounds",NA,"CLE",45,01:09:00,NA,NA,NA,28,3,NA,45,NA,45,65,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5207",NA,46316,2020111503,629,"(5:12) L.Cooke punts 58 yards to GB 4, Center-R.Matiscik, downed by JAX-C.Claybrooks.",1,4,3,"JAX","Punt","Downed",NA,"JAX",38,05:12:00,NA,NA,NA,0,3,NA,58,NA,58,48,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5208",NA,46218,2020122010,2543,"(8:57) M.Dickson punts 40 yards to WAS 10, Center-T.Ott, out of bounds.",3,4,1,"SEA","Punt","Out of Bounds",NA,NA,50,08:57:00,NA,NA,NA,3,20,NA,40,NA,40,60,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5209",NA,52791,2020112910,539,"(8:25) T.Townsend punts 50 yards to TB 19, Center-J.Winchester, out of bounds.",1,4,1,"KC","Punt","Out of Bounds",NA,"KC",31,08:25:00,NA,NA,NA,0,3,NA,50,NA,50,79,"6-2",176,"1996-11-12","Florida","P","Tommy Townsend",NA,NA,NA,NA,NA,NA
"5210",NA,46218,2019120200,3773,"(3:34) M.Dickson punts 39 yards to MIN 16, Center-T.Ott, out of bounds.",4,4,4,"SEA","Punt","Out of Bounds",NA,"SEA",45,03:34:00,NA,NA,NA,34,30,NA,39,NA,39,55,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5211",NA,43517,2018120207,3924,"(2:36) R.Dixon punts 37 yards to CHI 2, Center-Z.DeOssie, downed by NYG-Z.DeOssie. 81-R.Shepard tips the ball to A.Hamilton who then tips it to 51-Z.DeOssie to down the ball prior to the end zone.",4,4,17,"NYG","Punt","Downed",NA,"CHI",39,02:36:00,NA,NA,NA,24,17,NA,37,NA,37,71,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5212",NA,46903,2020101901,2406,"(9:17) C.Bojorquez punts 52 yards to KC 18, Center-R.Ferguson, downed by BUF-T.Jones.",3,4,6,"BUF","Punt","Downed",NA,"BUF",30,09:17:00,NA,NA,NA,10,13,NA,52,NA,52,40,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez",NA,NA,NA,NA,NA,NA
"5213",NA,52791,2020112910,3776,"(6:28) T.Townsend punts 23 yards to TB 27, Center-J.Winchester, out of bounds.",4,4,27,"KC","Punt","Out of Bounds",NA,NA,50,06:28:00,NA,NA,NA,17,27,NA,23,NA,23,60,"6-2",176,"1996-11-12","Florida","P","Tommy Townsend",NA,NA,NA,NA,NA,NA
"5214",NA,46218,2018121000,295,"(9:33) M.Dickson punts 55 yards to MIN 16, Center-T.Ott, downed by SEA-J.Martin.",1,4,1,"SEA","Punt","Downed",NA,"SEA",29,09:33:00,NA,NA,NA,0,0,NA,55,NA,55,81,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5215",NA,34723,2018122305,3416,"(3:59) (Punt formation) B.Colquitt punt is BLOCKED by C.Fejedelem, Center-C.Hughlett, recovered by CLE-D.Hilliard at CLE 23.",4,4,4,"CLE","Punt","Blocked Punt",43534,"CLE",34,03:59:00,NA,NA,NA,26,10,NA,NA,NA,-11,76,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5216",NA,46903,2018101403,325,"(11:16) C.Bojorquez punts 41 yards to HOU 5, Center-R.Ferguson, downed by BUF-T.Jones.",1,4,14,"BUF","Punt","Downed",NA,"HOU",46,11:16:00,NA,NA,NA,0,0,NA,41,NA,41,56,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez",NA,NA,NA,NA,NA,NA
"5217",NA,43517,2018102806,2070,"(12:02) R.Dixon punts 40 yards to WAS 15, Center-Z.DeOssie, out of bounds.",3,4,12,"NYG","Punt","Out of Bounds",NA,"NYG",45,12:02:00,NA,NA,NA,3,7,NA,40,NA,40,65,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5218",NA,43517,2018121608,1149,"(13:46) R.Dixon punts 47 yards to end zone, Center-Z.DeOssie, Touchback. New York Giants challenged the touchback ruling, and the play was REVERSED. R.Dixon punts 38 yards to TEN 9, Center-Z.DeOssie, downed by NYG-U.Eligwe.",2,4,18,"NYG","Punt","Downed",NA,"TEN",47,13:46:00,NA,NA,NA,0,7,NA,38,NA,38,57,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5219",NA,48139,2020111501,604,"(4:57) J.Gillan punts 45 yards to HOU 29, Center-C.Hughlett, downed by CLE-T.Davis.",1,4,6,"CLE","Punt","Downed",NA,"CLE",26,04:57:00,NA,NA,NA,3,0,NA,45,NA,45,84,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan",NA,NA,NA,NA,NA,NA
"5220",NA,46903,2020110801,3728,"(7:17) C.Bojorquez punts 54 yards to end zone, Center-R.Ferguson, Touchback. Kick into end zone.",4,4,1,"BUF","Punt","Touchback",NA,"BUF",46,07:17:00,NA,NA,NA,41,27,NA,54,NA,34,56,"6-0",208,"1996-09-13","New Mexico","P","Corey Bojorquez",NA,NA,NA,NA,NA,NA
"5221",NA,47893,2020091311,3143,"(2:23) M.Wishnowsky punts 51 yards to ARI 6, Center-K.Nelson, out of bounds.",3,4,3,"SF","Punt","Out of Bounds",NA,"SF",43,02:23:00,NA,NA,NA,13,10,NA,51,NA,51,67,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky",NA,NA,NA,NA,NA,NA
"5222",NA,42508,2019102708,774,"(4:42) (Punt formation) B.Pinion punts 44 yards to TEN 1, Center-Z.Triner, downed by TB-R.Smith.",1,4,7,"TB","Punt","Downed",NA,"TEN",45,04:42:00,NA,NA,NA,7,3,NA,44,NA,44,65,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion",NA,NA,NA,NA,NA,NA
"5223",NA,46316,2018102104,2380,"(8:04) L.Cooke punts 55 yards to HOU 7, Center-M.Overton, out of bounds.",3,4,8,"JAX","Punt","Out of Bounds",NA,"JAX",38,08:04:00,NA,NA,NA,0,20,NA,55,NA,55,72,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5224",NA,42098,2018120902,724,"(2:46) (Punt formation) M.Palardy punts 37 yards to CLE 14, Center-J.Jansen, out of bounds.",1,4,9,"CAR","Punt","Out of Bounds",NA,"CAR",49,02:46:00,NA,NA,NA,7,7,NA,37,NA,37,61,"5-11",200,"1992-07-06","Tennessee","P","Michael Palardy",NA,NA,NA,NA,NA,NA
"5225",NA,46218,2019122915,602,"(5:05) M.Dickson punts 50 yards to SF 6, Center-T.Ott, downed by SEA-U.Amadi.",1,4,3,"SEA","Punt","Downed",NA,"SEA",44,05:05:00,NA,NA,NA,0,3,NA,50,NA,50,66,"6-2",208,"1996-01-04","Texas","P","Michael Dickson",NA,NA,NA,NA,NA,NA
"5226",NA,45603,2018112506,2409,"(12:29) C.Johnston punts 52 yards to end zone, Center-R.Lovato, Touchback. PENALTY on NYG-M.Thomas, Offensive Holding, 10 yards, enforced at NYG 20.",3,4,10,"PHI","Punt","Touchback",NA,"PHI",48,12:29:00,"OH","NYG 31",10,11,19,NA,52,NA,42,58,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston",NA,NA,NA,NA,NA,NA
"5227",NA,34723,2018111102,3626,"(4:05) (Punt formation) B.Colquitt punts 57 yards to ATL 19, Center-C.Hughlett, downed by CLE-T.Vallejo.",4,4,6,"CLE","Punt","Downed",NA,"CLE",24,04:05:00,NA,NA,NA,28,16,NA,57,NA,57,34,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5228",NA,48258,2020120601,1446,"(8:16) J.Fox punts 45 yards to CHI 12, Center-D.Muhlbach, downed by DET-C.Moore.",2,4,8,"DET","Punt","Downed",NA,"DET",43,08:16:00,NA,NA,NA,16,6,NA,45,NA,45,53,"6-2",224,"1996-09-01","Rice","P","Jack Fox",NA,NA,NA,NA,NA,NA
"5229",NA,48258,2020092710,3433,"(12:08) J.Fox punts 43 yards to ARI 2, Center-D.Muhlbach, downed by DET-T.McRae.",4,4,11,"DET","Punt","Downed",NA,"ARI",45,12:08:00,NA,NA,NA,23,20,NA,43,NA,43,55,"6-2",224,"1996-09-01","Rice","P","Jack Fox",NA,NA,NA,NA,NA,NA
"5230",NA,53146,2020122710,566,"(7:08) J.Charlton punts 48 yards to WAS 5, Center-J.Jansen, downed by CAR-T.Cannon.",1,4,10,"CAR","Punt","Downed",NA,"CAR",47,07:08:00,NA,NA,NA,0,0,NA,48,NA,48,57,"6-5",190,"1997-04-07","South Carolina","P","Joseph Charlton",NA,NA,NA,NA,NA,NA
"5231",NA,46316,2020101102,454,"(6:51) L.Cooke punts 43 yards to HOU 9, Center-R.Matiscik, downed by JAX-D.Thomas.",1,4,2,"JAX","Punt","Downed",NA,"JAX",48,06:51:00,NA,NA,NA,0,0,NA,43,NA,43,62,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5232",NA,42508,2018120910,728,"(4:57) B.Pinion punts 40 yards to end zone, Center-C.Holba, Touchback.",1,4,3,"SF","Punt","Touchback",NA,"DEN",40,04:57:00,NA,NA,NA,3,0,NA,40,NA,20,50,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion",NA,NA,NA,NA,NA,NA
"5233",NA,45603,2019120900,1524,"(4:00) C.Johnston punts 58 yards to NYG 9, Center-R.Lovato, downed by PHI-D.Riley. PENALTY on NYG-S.Beal, Offensive Holding, 4 yards, enforced at NYG 9.",2,4,5,"PHI","Punt","Downed",NA,"PHI",33,04:00:00,"OH","NYG 23",4,3,10,NA,58,NA,62,43,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston",NA,NA,NA,NA,NA,NA
"5234",NA,48335,2020110102,559,"(6:35) A.Cole punts 56 yards to CLE 18, Center-T.Sieg, out of bounds.",1,4,11,"OAK_LV","Punt","Out of Bounds",NA,"LV",26,06:35:00,NA,NA,NA,0,0,NA,56,NA,56,84,"6-4",220,"1995-11-27","North Carolina State","P","A.J. Cole",NA,NA,NA,NA,NA,NA
"5235",NA,43517,2020092000,1428,"(5:38) R.Dixon punts 53 yards to end zone, Center-C.Kreiter, Touchback.",2,4,3,"NYG","Punt","Touchback",NA,"NYG",47,05:38:00,NA,NA,NA,10,0,NA,53,NA,33,57,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5236",NA,43517,2020111504,1878,"(1:17) R.Dixon punts 38 yards to PHI 11, Center-C.Kreiter, downed by NYG-D.Mayo.",2,4,6,"NYG","Punt","Downed",NA,"PHI",49,01:17:00,NA,NA,NA,14,3,NA,38,NA,38,61,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
"5237",NA,34723,2020101112,1274,"(3:24) B.Colquitt punts 39 yards to SEA 40, Center-A.Cutting, downed by MIN-C.Beebe.",2,4,1,"MIN","Punt","Downed",NA,"MIN",21,03:24:00,NA,NA,NA,0,10,NA,39,NA,39,31,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt",NA,NA,NA,NA,NA,NA
"5238",NA,46316,2019120104,2544,"(12:59) L.Cooke punts 34 yards to TB 40, Center-M.Orzech, downed by JAX-M.Orzech.",3,4,9,"JAX","Punt","Downed",NA,"JAX",26,12:59:00,NA,NA,NA,0,25,NA,34,NA,34,36,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5239",NA,46316,2019120809,1511,"(1:59) L.Cooke punts 38 yards to LAC 20, Center-M.Orzech, out of bounds.",2,4,11,"JAX","Punt","Out of Bounds",NA,"JAX",42,01:59:00,NA,NA,NA,3,14,NA,38,NA,38,68,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke",NA,NA,NA,NA,NA,NA
"5240",NA,43517,2020120609,3172,"(11:34) R.Dixon punts 43 yards to SEA 30, Center-C.Kreiter, out of bounds.",4,4,3,"NYG","Punt","Out of Bounds",NA,"NYG",27,11:34:00,NA,NA,NA,5,14,NA,43,NA,43,83,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon",NA,NA,NA,NA,NA,NA
